team,odds,week
-160,135,17
-245,200,17
-190,160,17
-225,185,17
+145,-170,17
+220,-270,17
+350,-450,17
+325,-426,17
-426,325,17
-105,-115,17
+375,-500,17
-105,-115,17
-305,245,17
+100,-120,17
+175,-210,17
-190,160,17
