team,odds,week
+110,-130,11
+150,-180,11
-240,195,11
+270,-340,11
-270,220,11
-180,150,11
+550,-800,11
+160,-190,11
-105,-115,11
-270,220,11
+110,-130,11
+235,-290,11
+115,-135,11
+105,-125,11
-370,290,11
