team,odds,week
+425,-575,13
+165,-200,13
+145,-170,13
+550,-800,13
+165,-200,13
-230,190,13
-155,130,13
-125,105,13
+125,-150,13
-135,115,13
+210,-260,13
-155,130,13
-250,205,13
+125,-150,13
+255,-315,13
+210,-260,13
