TM1,Score1,vs,TM2,Score2,week
CHI,21,-,HOU,17,1
NE,17,-,CAR,3,2
NYG,14,-,DET,3,2
MIA,20,-,ATL,13,2
HOU,20,-,PIT,12,2
PHI,16,-,BAL,13,2
NYJ,20,-,WAS,17,2
CHI,33,-,BUF,6,2
MIN,24,-,LV,23,2
GB,23,-,CLE,10,2
JAC,26,-,KC,13,2
TEN,17,-,SF,13,2
TB,17,-,CIN,14,2
SEA,16,-,LAC,3,2
NO,16,-,ARI,14,2
DEN,34,-,IND,30,2
LAR,13,-,DAL,12,2
