team,odds,week
-115,-105,7
-125,105,7
+195,-240,7
+110,-130,7
-230,190,7
+125,-150,7
+160,-190,7
-180,150,7
+350,-450,7
+125,-150,7
+290,-370,7
+205,-250,7
+100,-120,7
+105,-125,7
-190,160,7
-150,125,7
