team,odds,week
+120,-140,15
+100,-120,15
-180,150,15
-1205,750,15
-205,170,15
-225,185,15
+125,-150,15
-370,290,15
+165,-200,15
+225,-275,15
+105,-125,15
+135,-160,15
+185,-225,15
-155,130,15
+245,-305,15
-225,185,15
